0,1,2,3
Parika Multicuisine & Coastal Fine Dine,Chicken Pan Fry Noodles,₹375,"Noodles pan fried, top it with Chinese gravy is a delightful which can ... read more"
Parika Multicuisine & Coastal Fine Dine,Seafood Hunan Noodles,₹480,Steamed noodles stir-fried in Indo-Chinese flavors with main ingredient of choice.
Parika Multicuisine & Coastal Fine Dine,Seafood Hakka Noodles,₹480,Indo-Chinese specialty made by tossing boiled noodles and stir fired vegetables in sauces.
Parika Multicuisine & Coastal Fine Dine,Seafood Schezwan Noodles,₹480,"Indo-Chinese spicy noodles stir-fried in flavored sauces, veggies and schezwan pepper."
Parika Multicuisine & Coastal Fine Dine,Seafood Pan Fry Noodles,₹470,"Noodles pan fried, top it with Chinese gravy is a delightful which can ... read more"
Parika Multicuisine & Coastal Fine Dine,Mixed Hunan Noodles,₹410,Steamed noodles stir-fried in Indo-Chinese flavors with main ingredient of choice.
Parika Multicuisine & Coastal Fine Dine,Mixed Hakka Noodles,₹410,Indo-Chinese specialty made by tossing boiled noodles and stir fired vegetables in sauces.
Parika Multicuisine & Coastal Fine Dine,Mixed Schezwan Noodles,₹410,"Indo-Chinese spicy noodles stir-fried in flavored sauces, veggies and schezwan pepper."
Parika Multicuisine & Coastal Fine Dine,Ragi Manni,₹165,"Traditional Mangalore pudding made with finger millets, jaggery and coconut milk."
Parika Multicuisine & Coastal Fine Dine,Hot Gulab Jamun,₹165,Deep fried milk dumplings sweetened in rose sugar syrup.
Parika Multicuisine & Coastal Fine Dine,Gajar ka Halwa,₹165,"Rich, traditional Indian dessert made with fresh grated carrots, milk and sugar."
Parika Multicuisine & Coastal Fine Dine,Fruit Salad,₹195,Refreshing combination of fresh seasonal fruits drizzled with honey.
LeanCrust Pizza,"Primavera [11"" Large]",₹440,"Mushroom, Onion, Bell Pepper, Tomato, Jalapeno, Black Olive, Golden Corn, layered on a ... read more"
LeanCrust Pizza,"All Meat [11"" Large]",₹490,"Garlic Roast Chicken, Herb Grilled Chicken, Peri Peri Chicken, BBQ Chicken. No fat ... read more"
LeanCrust Pizza,"Funghi [11"" Large]",₹340,"Mushroom, Bell Pepper, Tomato, spread on a lean crust base that never overpowers ... read more"
LeanCrust Pizza,"Mother Earth [11"" Large]",₹440,"Extra Cheese, Paneer Tikka, Bell Pepper, Corn, Black Olive, Red Paprika, Onion on ... read more"
LeanCrust Pizza,"Chicken Jardin [11"" Large]",₹490,"Peri Peri Chicken, Chicken Tikka, Roast Chicken, Black Olive, Red Paprika, Bell Pepper, ... read more"
LeanCrust Pizza,"Roma Chicken [11"" Large]",₹340,"Herb Grilled Chicken & Bell Pepper, on the thinnest crust. Savour the perfect ... read more"
LeanCrust Pizza,"HotShot [11"" Large]",₹340,"Golden Corn, Onion, Jalapeno, Red Paprika on a super lean crust. Keep guilt ... read more"
LeanCrust Pizza,"Verdura [11"" Large]",₹390,"Mushroom, Golden Corn, Spicy Jalapeno, Black Olive, layered on a thin base. Enjoy ... read more"
LeanCrust Pizza,"Peri-Peri Chicken [11"" Large]",₹390,"Peri Peri Chicken, Red Paprika, Golden Corn, Bell Pepper, topped on a light ... read more"
LeanCrust Pizza,"Peri-Peri Paneer [11"" Large]",₹390,"Cottage Cheese in Peri Peri Sauce, Golden Corn, Red Paprika, Bell Pepper, on ... read more"
LeanCrust Pizza,"Sousvide Chicken [11"" Large]",₹440,"Garlic Roast Chicken, BBQ Chicken, Mushroom, Tomato on a perfectly thinned crust. Take ... read more"
LeanCrust Pizza,"Old World Margherita [11"" Large]",₹290,Oodles of Mozzarella Cheese on an ultra-lean crust. A quintessential cheese pull in ... read more
LeanCrust Pizza,"Corn Formaggio [11"" Large]",₹290,"Golden Corn, Mozzarella Cheese, spread till the edges on a thin crust. No ... read more"
LeanCrust Pizza,"Garden Harvest [11"" Large]",₹290,Bell Pepper and Onion on a super lean crust. Relish just the good ... read more
LeanCrust Pizza,"Funghi [11"" Large]",₹340,"Mushroom, Bell Pepper, Tomato, spread on a lean crust base that never overpowers ... read more"
LeanCrust Pizza,"HotShot [11"" Large]",₹340,"Golden Corn, Onion, Jalapeno, Red Paprika on a super lean crust. Keep guilt ... read more"
LeanCrust Pizza,"Verdura [11"" Large]",₹390,"Mushroom, Golden Corn, Spicy Jalapeno, Black Olive, layered on a thin base. Enjoy ... read more"
LeanCrust Pizza,"Peri-Peri Paneer [11"" Large]",₹390,"Cottage Cheese in Peri Peri Sauce, Golden Corn, Red Paprika, Bell Pepper, on ... read more"
LeanCrust Pizza,"Primavera [11"" Large]",₹440,"Mushroom, Onion, Bell Pepper, Tomato, Jalapeno, Black Olive, Golden Corn, layered on a ... read more"
LeanCrust Pizza,"Mother Earth [11"" Large]",₹440,"Extra Cheese, Paneer Tikka, Bell Pepper, Corn, Black Olive, Red Paprika, Onion on ... read more"
LeanCrust Pizza,"Chicken Blaze [11"" Large]",₹340,"BBQ Chicken and Onion on a super lean crust, with 75% less maida. ... read more"
LeanCrust Pizza,"Roma Chicken [11"" Large]",₹340,"Herb Grilled Chicken & Bell Pepper, on the thinnest crust. Savour the perfect ... read more"
LeanCrust Pizza,"Picante Chicken [11"" Large]",₹340,"Peri Peri Chicken, Golden Corn over the leanest-ever crust. Gorge on, guiltlessly!"
LeanCrust Pizza,"Peri-Peri Chicken [11"" Large]",₹390,"Peri Peri Chicken, Red Paprika, Golden Corn, Bell Pepper, topped on a light ... read more"
LeanCrust Pizza,"TexMex Chicken [11"" Large]",₹390,"BBQ Chicken, Spicy Jalapeno, Golden Corn, Tomato on superbly thin crust. Extremely flavourful, ... read more"
LeanCrust Pizza,"Sousvide Chicken [11"" Large]",₹440,"Garlic Roast Chicken, BBQ Chicken, Mushroom, Tomato on a perfectly thinned crust. Take ... read more"
LeanCrust Pizza,"Chicken Napoli [11"" Large]",₹440,"Herb Grilled Chicken, Chicken Tikka, Black Olive, Bell Pepper on an ultra-lean crust. ... read more"
LeanCrust Pizza,"All Meat [11"" Large]",₹490,"Garlic Roast Chicken, Herb Grilled Chicken, Peri Peri Chicken, BBQ Chicken. No fat ... read more"
LeanCrust Pizza,"Chicken Jardin [11"" Large]",₹490,"Peri Peri Chicken, Chicken Tikka, Roast Chicken, Black Olive, Red Paprika, Bell Pepper, ... read more"
LeanCrust Pizza,"Pepperoni [11"" Large]",₹490,"Pizza Pepperoni: Imported 100% Pork Pepperoni & Cheese topped on a lightweight, thin ... read more"
LeanCrust Pizza,Peri-Peri Paneer Baked Skewers,₹170,Cubes of cottage cheese marinated in a savoury spice-yogurt mix and grilled to ... read more
LeanCrust Pizza,Herb Grilled Baked Chicken Wings,₹170,"Immersed in a fresh herb-garlic glaze, these chicken wings boast of an impeccable ... read more"
LeanCrust Pizza,BBQ Smoked Baked Chicken Wings,₹170,"Juicy chicken wings, smothered in BBQ sauce and smoked on grill. A perfect ... read more"
LeanCrust Pizza,Peri-Peri Baked Chicken Wings,₹170,Tender chicken wings tossed in a zesty peri peri sauce. A fiery starter ... read more
LeanCrust Pizza,Dark Chocolate Mousse,₹95,"A splendid blend of rich cream and dark chocolate, this mousse cup is ... read more"
LeanCrust Pizza,Butterscotch Mousse Cup,₹95,"Layers of creamy butterscotch with a dash of rich, dark chocolate. In for ... read more"
LeanCrust Pizza,Chocolate Lava Cake,₹95,"Soft and fluffy souffle with a luscious molten chocolate centre, this Choco Lava ... read more"
LeanCrust Pizza,Cheese Dip,₹30,Cheese is always a good idea! Here's the perfect dip for your sides.
Ovenstory Pizza,Picante Paneer Pizza & Veg Overload Pizza combo (11 Inch - Serves 4 to 6),₹825,Welcome to the heaven of veg lovers. Save Rs.279 while experiencing the joy ... read more
Ovenstory Pizza,Chicken Tikka & Kheema + Kheema & Sausage Pizza combo (11 Inch - Serves 4 to 6),₹825,Perfect bet when you cant choose between the best of the chicken pizzas! ... read more
Ovenstory Pizza,Maharaja Veg Pizza Meal for 2 Combo,₹714,"A party for one is ready to rumble! Maharaja Veg pizza, 1 cheesy ... read more"
Ovenstory Pizza,Meatilicious Semizza Combo + Garlic Bread,₹515,Enjoy this meatful Semizza combo meal for 2 while saving Rs.145 on your ... read more
Ovenstory Pizza,Double Chicken Treat Semizza (Half Pizza)(Serves 1),₹215,"One-of-a-kind semi-circle pizza for your personal pizza cravings! Double chicken, double joy with ... read more"
Ovenstory Pizza,Chicken Tikka & Onion Semizza (Half Pizza- Serves 1),₹239,One-of-a-kind semi-circle pizza for your personal pizza cravings! A Tandoori Chicken feast that ... read more
Ovenstory Pizza,Corn Veggie Delight Pizza (Serves 2),₹375,An exuberance of golden corn and plenty of crunchy peppers with no bready ... read more
Ovenstory Pizza,Paneer Extravaganza Semizza (Half Pizza- Serves 1),₹239,One-of-a-kind semi-circle pizza for your personal pizza cravings! Delish paneer chunks on a ... read more
Ovenstory Pizza,Very Veggie Semizza (Half Pizza- Serves 1),₹225,One-of-a-kind semi-circle pizza for your personal pizza cravings! A perfect farm-fresh treat - ... read more
Ovenstory Pizza,Very Veggie Semizza (Half Pizza)(Serves 1) + Molten Lava Cake,₹299,"Molten Lava cake and a Semi circle pizza with Mozzarella Cheese, bell peppers, ... read more"
Ovenstory Pizza,Classic Margherita Semizza (Half Pizza)(Serves 1) + Molten Lava Cake,₹255,Molten Lava cake and a Classic Mozerella semi circle pizza.
Ovenstory Pizza,Very Veggie Semizza (2 units of Half Pizzas)(Serves 2),₹430,"2 Units of Semi-Circle Pizzas with Mozzarella Cheese, bell peppers, Olives, Jalapeno n ... read more"
Ovenstory Pizza,Double Chicken Treat Semizza (Half Pizza)(Serves 1) + Molten Lava Cake,₹299,[100% Safely Cooked Chicken] Molten Lava Cake  and a Semi-Circle Pizza topped ... read more
Ovenstory Pizza,Cheese Infused Garlic Bread (with Free Cheese Dip),₹142.86,"Fresh flatbread baked with garlic butter and chefs secret seasoning, infused with creamy ... read more"
Ovenstory Pizza,Cheesy Chicken Meatballs,₹105,"Minced flavourful chicken rolled and cooked into deliciously tender meatballs, topped with molten ... read more"
Ovenstory Pizza,Classic Margherita Semizza (Half Pizza- Serves 1),₹169,One-of-a-kind semi-circle pizza for your personal pizza cravings! The classic retreat for every ... read more
Ovenstory Pizza,Napoli Veggies Semizza (Half Pizza- Serves 1),₹185,"One-of-a-kind semi-circle pizza for your personal pizza cravings! Choicest of veggies, cheesefully baked ... read more"
Ovenstory Pizza,Molten Lava Cake,₹99,Little muffin with a heart of chocolate! An all time classic and a ... read more
Ovenstory Pizza,Potato Chill Shots (with dip),₹95,Love potatoes? These potato chilli shots are a mouth-watering reason to fall for ... read more
Ovenstory Pizza,Falafel shots,₹95,"Subtle Mediterranean flavours coupled with a delicious crunch, our Falafel shots are all ... read more"
Ovenstory Pizza,Smokey Sausages & Onion Semizza (Half Pizza- Serves 1),₹215,One-of-a-kind semi-circle pizza for your personal pizza cravings! Experience summery flavours in every ... read more
Ovenstory Pizza,Picante Paneer Pizza & Veg Overload Pizza combo (11 Inch - Serves 4 to 6),₹825,Welcome to the heaven of veg lovers. Save Rs.279 while experiencing the joy ... read more
Ovenstory Pizza,Rich Red Velvet Pastry & New York Cheesecake (Pack of 2),₹280,A slice of gooey & New York Cheesecake(with egg) & a slice of ... read more
Ovenstory Pizza,Indulgence Brownie (Pack of 2),₹195,(Eggless) Indulge in richly decadent chocolate brownie crafted with love & topped with ... read more
Ovenstory Pizza,Chocolate Crusted Cheesecake,₹150,"Can not choose between Chocolate & Cheesecake? This New York Style Chocolate Cheesecake, ... read more"
Ovenstory Pizza,2 Signature Pizzas @ Rs. 325 Each,₹650.00,
Ovenstory Pizza,2 Signature Pizzas @ Rs. 399 Each,₹798,
Ovenstory Pizza,Chicken Meatball and Onion Semizza and Monster,₹237.14,One-of-a-kind Combo of semi-circle pizza for your personal pizza cravings! Meaty goodness that ... read more
Ovenstory Pizza,Smokey Sausage and Onion Semizza and Monster,₹237.14,One-of-a-kind combo of  semi-circle pizza for your personal pizza cravings! Experience summery ... read more
Ovenstory Pizza,Double Chicken Treat Semizza and Monster,₹237.14,"One-of-a-kind combo of semi-circle pizza for your personal pizza cravings! Double chicken, double ... read more"
Ovenstory Pizza,Very Veggie Semizza and Monster,₹284.76,One-of-a-kind combo of semi-circle pizza for your personal pizza cravings! A perfect farm-fresh ... read more
Ovenstory Pizza,Chicken Tikka and Onion Semizza and Monster(OS),₹284.76,One-of-a-kind combo of semi-circle pizza for your personal pizza cravings! A Tandoori Chicken ... read more
Ovenstory Pizza,Paneer Extravaganza Semizza and Monster,₹284.76,One-of-a-kind combo of semi-circle pizza for your personal pizza cravings! Delish paneer chunks ... read more
Ovenstory Pizza,Kheema and Sausage Meal,₹570.47,East meets West in this unforgettably meaty and cheesy fusion! Tandoori Chicken Tikka ... read more
Ovenstory Pizza,Middle Eastern Meal,₹570.47,Trust me you want this- a middle eatern pizza with 1 indulgent Molten ... read more
Ovenstory Pizza,Farmfresh Supreme Meal,₹570.47,"Enjoy an abundance of handpicked veggies & cheese in every bite, till the ... read more"
Ovenstory Pizza,Chicken Tikka and Kheema Meal,₹570.47,[100% Safely Cooked Chicken] A meal for your desi soul! Chicken Tikka & ... read more
Ovenstory Pizza,Veg Overload Meal,₹570.47,"Fresh vegetables = Antioxidant-rich. Trust us, you want this! Veg Overload Pizza, 1 ... read more"
Ovenstory Pizza,Chicken Meatballs & Onion Semizza (Half Pizza- Serves 1),₹215,One-of-a-kind semi-circle pizza for your personal pizza cravings! Meaty goodness that will leave ... read more
Ovenstory Pizza,Very Veggie Semizza (Half Pizza- Serves 1),₹225,One-of-a-kind semi-circle pizza for your personal pizza cravings! A perfect farm-fresh treat - ... read more
Ovenstory Pizza,Paneer Extravaganza Semizza (Half Pizza- Serves 1),₹239,One-of-a-kind semi-circle pizza for your personal pizza cravings! Delish paneer chunks on a ... read more
Ovenstory Pizza,Napoli Veggies Semizza (Half Pizza- Serves 1),₹185,"One-of-a-kind semi-circle pizza for your personal pizza cravings! Choicest of veggies, cheesefully baked ... read more"
Ovenstory Pizza,Classic Margherita Semizza (Half Pizza- Serves 1),₹169,One-of-a-kind semi-circle pizza for your personal pizza cravings! The classic retreat for every ... read more
Ovenstory Pizza,Double Chicken Treat Semizza (Half Pizza)(Serves 1),₹215,"One-of-a-kind semi-circle pizza for your personal pizza cravings! Double chicken, double joy with ... read more"
Ovenstory Pizza,Chicken Tikka & Onion Semizza (Half Pizza- Serves 1),₹239,One-of-a-kind semi-circle pizza for your personal pizza cravings! A Tandoori Chicken feast that ... read more
Ovenstory Pizza,Smokey Sausages & Onion Semizza (Half Pizza- Serves 1),₹215,One-of-a-kind semi-circle pizza for your personal pizza cravings! Experience summery flavours in every ... read more
Ovenstory Pizza,Classic Margherita Semizza (Half Pizza)(Serves 1) + Molten Lava Cake,₹255,Molten Lava cake and a Classic Mozerella semi circle pizza.
Ovenstory Pizza,Chicken Tikka & Onion Semizza (Half Pizza)(Serves 1) + Molten Lava Cake,₹325,[100% Safely Cooked Chicken] Molten Lava cake and a Semi circle pizza topped ... read more
Ovenstory Pizza,Farmfresh Supreme (Serves 2),₹485,"Enjoy an abundance of handpicked veggies & cheese in every bite, till the ... read more"
